review_score,review_comment_message,Avaliação,Tempo_de_Resposta
4,"A targaryen entregou bem antes do prazo, O produto ainda não vi mandei entregar na casa de minha mãe.",Positiva,28.911944444444444
5,,Positiva,24.871666666666666
1,Recebi o produto diferente do que foi anunciado e comprado.,Negativa,34.05861111111111
4,,Positiva,22.612222222222222
5,"
",Positiva,18.51361111111111
5,,Positiva,8.315833333333334
2,"Demorou muito, nao prestei atenção na hora da compra, pq sempre me entregam em poucos dias.",Negativa,24.99972222222222
5,Produto chegou em menos de 24 horas.,Positiva,22.69472222222222
5,,Positiva,16.79
5,"A Entrega chegou bem antes do prazo...
Parabéns pela agilidade. 
",Positiva,51.579166666666666
1,Nao recebi o produto certo... me senti enganada. E nao é esse fornecedor na nfe,Negativa,65.2775
4,,Positiva,46.08888888888889
5,,Positiva,75.02694444444444
5,Entregou antes do prazo.,Positiva,36.92166666666667
4,,Positiva,26.733055555555556
4,Entrega rápida ,Positiva,90.4175
5,,Positiva,21.610277777777778
5,,Positiva,67.36055555555555
5,Chegou antes do previsto. Ótimo...,Positiva,23.139444444444443
4,,Positiva,35.1625
5,,Positiva,16.184444444444445
4,Bom ,Positiva,71.59416666666667
4,,Positiva,69.08583333333333
5,adorei os pratinhos são lindos,Positiva,61.369166666666665
5,,Positiva,24.26527777777778
5,,Positiva,157.05805555555557
5,,Positiva,107.43111111111111
1,"comprei tento entra em contado eles nao responde, e nao entregam o iten",Negativa,792.61
5,Recomendo sempre.,Positiva,99.09666666666666
4,"Entrega muito rápida! Quanto ao produto em si, seria melhor verificarem como estão guardando no estoque pois chegou com ""cheiro"", como se estivesse sido guardado há tempos em ambiente empoeirado.",Positiva,60.096944444444446
4,,Positiva,70.14416666666666
2,,Negativa,48.200833333333335
5,ótimo serviço.,Positiva,503.2836111111111
2,,Negativa,54.61138888888889
1,"Não entendi, o pedido foi de três unidades, e veio apenas uma. Gostaria de uma explicação, ou o dinheiro de volta. Ainda recomento a loja porque foi a primeira vez que isso aconteceu. Obrigado.",Negativa,60.26222222222222
1,Ainda não recebi obproduto . ,Negativa,59.903333333333336
5,,Positiva,66.22027777777778
5,,Positiva,41.5
5,Recebi dentro do prazo e de acordo com o que foi vendido! Super recomendo!,Positiva,16.06888888888889
1,Não recebi os buchinhos só veio a nota fiscal em um carta ,Negativa,70.68833333333333
5,Muito bom,Positiva,69.93833333333333
5,Entrega antes do prazo. Produto OK,Positiva,68.2161111111111
5,,Positiva,12.5425
4,,Positiva,74.67027777777778
5,,Positiva,160.0288888888889
5,,Positiva,25.275277777777777
5,"valor acessível e produto muito bom, dentre as demais qualidades de entrega rápida e correta.
",Positiva,25.093055555555555
5,,Positiva,81.01833333333333
5,"Produto de boa qualidade , bem acabado, uma gracinha, chegou super rápido.",Positiva,106.33111111111111
5,,Positiva,21.72833333333333
1,"Não recebi meu produto ainda, de quem é a culpa? Não compro mais nessa loja.",Negativa,42.66638888888889
5,"muito legal, entrega no prazo e com qualidade.",Positiva,35.98388888888889
5,"Produtos maravilhosos.
Comparei novamente sim",Positiva,84.61972222222222
5,"Lindo relógio, ótima qualidade, entrega super rápida. Estou muito satisfeito.",Positiva,19.13277777777778
4,,Positiva,108.59916666666666
4,,Positiva,37.96527777777778
5,,Positiva,19.59777777777778
4,,Positiva,93.38583333333334
5,,Positiva,35.339166666666664
1,"o produto veio com defeito, aparência de usado!",Negativa,15.055833333333334
1,Ficaram com o produto em falta e cancelaram a entrega,Negativa,57.299166666666665
5,,Positiva,37.11944444444445
1,,Negativa,59.09361111111111
5,Relógio lindo como na foto e parece ser de boa qualidade também!,Positiva,36.125
5,"Muito bom o produto, tinha minhas dúvidas mas quando chegou vi a qualidade do produto...",Positiva,93.69555555555556
5,,Positiva,62.465555555555554
1,"Nao consegui acompanhar o rastreamento do meu pedido, ja deveria ter chegado dia 10. Estou bem chateada pois ja deveria ter chegado, e nada de saber onde está ",Negativa,60.80583333333333
5,,Positiva,16.92
1,,Negativa,34.354166666666664
5,,Positiva,24.499166666666667
4,,Positiva,43.03805555555556
5,Excelente vendedor!÷# ,Positiva,53.506388888888885
4,,Positiva,71.2688888888889
5,,Positiva,14.129444444444445
5,,Positiva,37.13166666666667
5,"O pedido chegou antes do previsto, tudo entregue corretamente.",Positiva,85.30277777777778
5,Valeu,Positiva,27.560555555555556
5,"Produto de ótima qualidade,muito fofo e super macio.",Positiva,74.22777777777777
5,,Positiva,23.700555555555557
1,O produto não apresenta boa qualidade e veio faltando os parafusos para fixação do encosto. Ainda terei que buscar no.mercado o parafuso específico para poder usar a cadeira. Não recomendo.,Negativa,18.90861111111111
4,,Positiva,9.389722222222222
4,,Positiva,58.18555555555555
2,Chegou o produto mas está faltando 1 paguei dois e chegou 1 😣.,Negativa,22.14638888888889
5,,Positiva,24.545277777777777
5,"O produto é exatamente como anunciado, e a entrega foi muito antes do previsto, tudo perfeito!",Positiva,24.2875
5,RAPIDEZ E EFICIÊNCIA.,Positiva,86.35583333333334
5,,Positiva,72.415
5,,Positiva,36.1275
4,,Positiva,34.895833333333336
4,,Positiva,117.78611111111111
5,,Positiva,64.44055555555556
5,,Positiva,24.25611111111111
4,bom brinquedo,Positiva,83.17944444444444
1,O produto não foi entregue. Aguardo providências urgente.,Negativa,144.33944444444444
4,,Positiva,31.621388888888887
5,,Positiva,24.070555555555554
5,,Positiva,36.97222222222222
1,"Um absurdo, não foi entregue",Negativa,6.843055555555556
4,"Recebi no prazo e o produto que comprei, porém, não funciona no aparelho para o qual pretendia usar. Irei devolvê-lo. A empresa aceitou devolução. ",Positiva,25.405
1,COMPREI 2 PRODUTOS E SÓ ME ENTREGARAM ATE AGORA NÃO TIVE RESPOSTA SOBRE O OUTRO PRODUTO!,Negativa,13.531666666666666
5,,Positiva,24.843611111111112
1,Comprei há maia de 20 dias e não recebi produto e tão pouco me deram alguma satisfação. Já reclamei com as lojas lannister mas até agora ninguém me deu uma posição. UM ABSURDOOO!!!,Negativa,11.356944444444444
2,"NAO RECOMENDARIA A COMPRA NESSA LOJA DESSE PRODUTO, PORQUE COMPREI PARA DAR DE PRESENTE PRA MINHA MAEDE ANIVERSARIO MAIS CHEGOU UM MES DEPOIS.",Negativa,88.13083333333333
5,chegou mesmo com muita segurança,Positiva,23.575
1,"Eu pedi 4 travesseiro de adulto é veio 1 de Bebê, não quero!!!Quero o estorno do meu cartão, quero devolver esse travesseiro de bebê.",Negativa,61.33166666666666
5,"a luminária é linda, chegou muito bem embalada e bem antes do prazo previsto",Positiva,20.84138888888889
1,,Negativa,13.598333333333333
1,"Produto oferecido no site não tinha em estoque. Só fui avisado dias depois. Paguei o produto.
",Negativa,5.4575
5,,Positiva,44.341388888888886
1,Nao recebi o produto.,Negativa,14.592222222222222
2,Só recebi os 2 ventiladores. Não recebi pendente meia lua. ,Negativa,66.53305555555555
5,"O atendimento do stark é sempre muito bom. Já fiz várias compras, inclusive por telefone. Prazo muito bom também, recebi o meu produto ontem. Continuem com essa excelência de serviço. ",Positiva,20.1975
5,,Positiva,26.79138888888889
1,"Prezado(a)

A voltagem lençol veio errada , correto 110v. Como proceder agora ?

att
",Negativa,131.98611111111111
5,,Positiva,71.8475
1,,Negativa,23.680833333333332
4,,Positiva,73.75111111111111
5,"Recomendo, produto de primeira qualidade e entregue bem antes do prazo superando as espectativas. Tá recomendado.",Positiva,25.29722222222222
4,"O produto chegou antes da data prevista. Estou feliz, com minha compra. É lindo! ",Positiva,23.475833333333334
1,"No rastreio fala que foi entregue, porém não recebi nada. Quero meu produto. ",Negativa,89.90055555555556
5,,Positiva,20.46361111111111
5,Muito bom,Positiva,113.04416666666667
5,,Positiva,135.19305555555556
4,"Não recebi o produto ainda. Como o prazo está para até 24/11/2017, estou aguardando.
Recebi apenas os 02 (dois) mix da arno",Positiva,130.79333333333332
4,"aparelho util, bom, pratico, poderia ser mais robusto e mais silencioso, na faixa de preço sem concorencia",Positiva,24.855
5,,Positiva,113.5338888888889
5,,Positiva,23.42111111111111
4,,Positiva,21.134444444444444
4,,Positiva,135.61333333333334
5,,Positiva,35.29694444444444
2,"A caixa dá a impressão de produto usado, a qualidade deixa a desejar. Como foi para minha neta, passou. Mas guardei a nota e se der problema vou reclamar, pois achei caro para a aparencia e qualidade ",Negativa,91.96
5,,Positiva,18.646944444444443
5,Produtos de boa qualidade.,Positiva,24.218055555555555
5,,Positiva,813.5441666666667
5,,Positiva,19.529722222222222
4,"Gostei do móvel mas é a primeira vez que eu vejo um móvel ser entregue sem manual de montagem. Apesar de pequeno, nininguém é obrigado a saber montar. Eu consegui, mas muita gente pode não conseguir.",Positiva,108.47777777777777
4,,Positiva,43.25083333333333
4,,Positiva,24.322777777777777
5,,Positiva,71.10333333333334
1,"Veio estragada, os ilhoes soltos. N indico ",Negativa,23.836944444444445
1,"Ainda não recebi o produto que comprei, acredito que deve ser devido à greve dos correios. Peço que me envie o mais breve possível",Negativa,24.07
5,,Positiva,25.66027777777778
5,,Positiva,22.416944444444443
5,"Entregaram dentro do prazo eu , recomendo ",Positiva,24.210555555555555
5,,Positiva,24.871944444444445
4,,Positiva,34.272222222222226
5,,Positiva,24.982222222222223
5,...,Positiva,47.510555555555555
5,bom produto e boa entrega,Positiva,17.97861111111111
5,Comprei em um dia e recebi no outro!,Positiva,19.166666666666668
1,"Recebi o produto de uma compra que foi cancelada pelo site no dia 07/05, e estou muito chateada com isso.",Negativa,73.43777777777778
5,,Positiva,24.8975
4,"a compra foi boa só que não mostrava o tamanho necessito de trocar a bolsa para pegar uma maior fico grato com a compreensão.
Thânia Almeida",Positiva,16.977777777777778
4,,Positiva,86.83972222222222
5,,Positiva,20.128333333333334
5,"Produto veio como descrito, estou impressionada com a garrafinha, realmente mantêm a temperatura do líquido por bastante tempo. ",Positiva,70.03611111111111
5,,Positiva,41.913333333333334
4,"Estou no aguardo do contato da empresa, pois a metragem do tapete veio incorreta.",Positiva,46.270833333333336
4,"Produto correto! É uma graça.. pequeno, veio com capa e bem embalado!",Positiva,62.5025
5,,Positiva,32.77916666666667
4,,Positiva,37.830555555555556
5,"Produto de boa qualidade, entregue antes do prazo.",Positiva,27.598055555555554
5,,Positiva,61.28638888888889
1,"É com muita tristeza que venho realizar essa avaliação, pelo fato de a mercadoria não ter chego até agora, e pra piorar, no histórico do rastreio está que o objeto nem chegou em uma das unidades CTE.",Negativa,9.303333333333333
5,O produto chegou muito rápido! Recomendo!,Positiva,24.781944444444445
5,,Positiva,23.244722222222222
5,,Positiva,46.41861111111111
5,,Positiva,26.050833333333333
4,Recomendo,Positiva,41.710277777777776
5,,Positiva,108.66833333333334
4,muito bom,Positiva,24.910555555555554
5,,Positiva,37.51583333333333
5,,Positiva,68.27305555555556
5,"foi entregue antes da data prevista, claro pois o prazo de entrega é de 13 úteis, com isso um produto comprado em 01/09/2017 chegará até 17/09/2017, evita problemas da empresa, mas o meu chegou em 7 d",Positiva,35.66222222222222
5,,Positiva,22.474166666666665
5,,Positiva,42.18388888888889
5,,Positiva,37.76638888888889
1,Foi entregue apenas a toalha de mesa até o momento. Faltam os panos de prato e capacho. ,Negativa,35.75861111111111
5,,Positiva,19.898333333333333
4,,Positiva,24.27166666666667
5,"Entrega rápida em perfeitas condições, bem embalado. Recomendo. ",Positiva,88.00944444444444
4,,Positiva,107.78
2,Não recebi ,Negativa,83.01555555555555
5,,Positiva,99.56472222222222
4,,Positiva,60.03638888888889
5,Ótimo produto,Positiva,107.60861111111112
5,,Positiva,14.966388888888888
4,"Recebi o produto antes do esperado, gostei dos três itens, o material é bom e a cor é a mesma que eu queria. Uma das fronhas veio com a costura já desfiando, por isso não é 5 estrelas.",Positiva,40.15277777777778
5,"Produto conforme anunciado, entrega rápida, com certeza farei novas compras.",Positiva,36.805
1,,Negativa,3.6566666666666667
5,,Positiva,67.92888888888889
5,,Positiva,70.15333333333334
5,,Positiva,22.735555555555557
5,"Chegou antes do prazo, bem embalado, recomendo ",Positiva,37.606944444444444
5,Rapidez na entrega. Super recomendo,Positiva,83.51611111111112
5,,Positiva,18.813333333333333
5,"Produto muito bom, e foi entregue antes do prazo. ",Positiva,21.220833333333335
4,,Positiva,26.920833333333334
5,,Positiva,68.36222222222223
5,"Gostei muito do produto, pelo preço achei que a qualidade não seria boa. Mas gostei muito",Positiva,425.185
5,"Produto chegou antes do previsto, e atendeu todas expectativas.",Positiva,33.72666666666667
5,,Positiva,9.983888888888888
5,,Positiva,59.155277777777776
5,,Positiva,18.235277777777778
5,,Positiva,24.811666666666667
5,"Produto original, de qualidade! Rapida entrega. ",Positiva,24.559444444444445
5,,Positiva,18.474166666666665
1,"Produto chegou, porém veio incompleto, sem o bebê conforto.
Aguardo resolução.",Negativa,15.363055555555556
5,,Positiva,27.02111111111111
1,"O prazo de entrega já acabou e até agora não recebi, quero cancelar a compra",Negativa,53.28805555555556
4,,Positiva,188.1586111111111
1,uma bosta,Negativa,111.82333333333334
5,"bom produto, entrega antes do previsto, embalagem ok.",Positiva,39.89972222222222
5,Entrega antes do prazo. Muito bom!,Positiva,19.081666666666667
5,"Fui sempre informada a cada processo, até a chegada do produto. Chegou muito antes do tempo.
Um trabalho excelente. Parabéns",Positiva,39.50527777777778
4,,Positiva,25.73611111111111
4,,Positiva,41.23416666666667
5,,Positiva,26.593055555555555
5,,Positiva,44.846666666666664
2,bom,Negativa,10.754444444444445
4,,Positiva,25.61638888888889
5,recebido antes do prazo,Positiva,83.375
5,,Positiva,68.31722222222223
5,"Chegou e perfeito estado, produto perfeito ",Positiva,23.576944444444443
4,,Positiva,85.77416666666667
5,,Positiva,74.18305555555555
4,Otimo,Positiva,67.45361111111112
5,,Positiva,58.56666666666667
5,gostei muito bacana,Positiva,88.74638888888889
4,"Estou tirando onda com os amigos, só acho que o suporte de gelo poderia ser de alumínio. ",Positiva,67.79027777777777
5,,Positiva,39.211666666666666
5,,Positiva,34.53472222222222
5,,Positiva,22.226666666666667
5,,Positiva,68.4263888888889
5,,Positiva,73.79166666666667
5,O produto chegou bem antes do prazo.,Positiva,34.68555555555555
5,,Positiva,65.51083333333334
4,,Positiva,37.676944444444445
4,,Positiva,24.55
5,"este produto foi bem resolvido,,,,",Positiva,36.50222222222222
4,"Tudo certo
Só não gostei porque não trabalha com duas bandas.Na descrição do produto não explica direitinho.Não tem como saber",Positiva,205.85333333333332
4,,Positiva,20.17
4,,Positiva,68.08777777777777
5,OTIMOS PRODUTOS,Positiva,37.89055555555556
4,,Positiva,111.2125
4,"Grande , cabe bastante coisa!",Positiva,21.3175
5,,Positiva,82.35222222222222
5,,Positiva,25.9575
5,,Positiva,40.50277777777778
5,"Entrega rápida e produto certinho. 
Obrigada!",Positiva,19.935833333333335
1,"Nao recebi o produto, e nem ao menos uma satisfação da loja targaryen, e até mesmo das Lojas lannister, visto que já abri 3 reclamações do mesmo, e nao recebi ao menos uma satisfação. Péssimoooo",Negativa,19.371388888888887
4,,Positiva,17.628055555555555
5,,Positiva,16.02777777777778
4,,Positiva,36.579166666666666
1,"Parece plástico de encapar caderno, muito fino, não parece em nada com o descrito e não é blackout. O desenho parece que foi impresso errado e com resto de tinta, é todo falhado. PÉSSIMO NAO RECOMENDO",Negativa,28.224444444444444
5,,Positiva,26.864722222222223
4,,Positiva,20.648611111111112
4,,Positiva,164.3936111111111
5,,Positiva,62.98916666666667
5,Parabéns pela eficiência,Positiva,82.75
5,,Positiva,67.28944444444444
5,,Positiva,38.79222222222222
5,,Positiva,72.15166666666667
5,,Positiva,18.29611111111111
5,,Positiva,49.861111111111114
4,,Positiva,24.326666666666668
4,,Positiva,27.66777777777778
5,"Empresa idônea, pontualidade, produto chegou bem embalado e em perfeito estado.
Parabéns lannister.",Positiva,66.65472222222222
1,"A foto do produto não corresponde ao modelo vendido! Recebemos um produto que não era o que queríamos, um absurdo! Propaganda enganosa!",Negativa,67.02777777777777
5,chegou dentro do prazo produto original mt bom,Positiva,42.35166666666667
5,Produto e atendimento Excelentes!,Positiva,25.29722222222222
5,,Positiva,22.398888888888887
5,,Positiva,58.68194444444445
5,"Embora previsto prazo de entrega de 20 dias, recebi muito antes disso. Parabéns.",Positiva,24.61638888888889
5,,Positiva,19.690555555555555
5,Só chegou 1 item mesmo tendo feito outras compras,Positiva,83.56888888888889
5,,Positiva,22.30361111111111
5,,Positiva,36.056666666666665
5,,Positiva,74.33638888888889
2,,Negativa,14.421111111111111
5,,Positiva,23.192777777777778
4,,Positiva,24.741666666666667
5,,Positiva,51.14138888888889
2,,Negativa,33.201388888888886
5,,Positiva,62.701388888888886
5,,Positiva,23.83138888888889
5,,Positiva,119.47
5,,Positiva,17.190555555555555
5,,Positiva,17.54611111111111
5,,Positiva,62.12444444444444
4,Entrega dentro do prazo,Positiva,17.286944444444444
5,,Positiva,44.81027777777778
5,,Positiva,20.808333333333334
4,,Positiva,355.5416666666667
5,Superou minhas expectativas.,Positiva,24.899444444444445
1,"Cancelei o produto e ainda não obtive retorno quanto ao estorno em meu cartão, muito pelo contrário, veio a cobrança do mesmo!",Negativa,50.83027777777778
4,,Positiva,21.095833333333335
5,Recomendo produtos. Toma qualidade. ,Positiva,70.1986111111111
1,"Já comprei tem quase dois meses,ainda não chegou.. falta de respeito com o cliente..
Mas não vou julgar..quem sou eu
Precisa melhorar a comunicação..
E ainda aguardo meu pedido
",Negativa,4.0313888888888885
1,Mais de mês e o produto não foi entregue.,Negativa,12.391944444444444
2,Infelizmente não recebi o produto!!!,Negativa,146.51916666666668
4,Achei muito caro o custo do frete.,Positiva,66.00333333333333
4,,Positiva,45.590555555555554
5,"Entrega bem rápida, confiael, excelente.",Positiva,86.77916666666667
5,Perfeito ,Positiva,68.89666666666666
5,,Positiva,65.8625
5,,Positiva,88.01416666666667
4,gostei!!,Positiva,24.161944444444444
5,,Positiva,18.17111111111111
5,,Positiva,35.09777777777778
5,,Positiva,73.23722222222223
5,"Material bom, ajusta muito bem no joelho. Chegou muito antes do prazo estabelecido.
Estou muito satisfeita!!!!!!",Positiva,34.97388888888889
4,,Positiva,134.91083333333333
1,"a loja até despachou o produto, mas ele não chegou. O prazo de entrega era até o dia 27/04 e já estamos no dia 03/05 e nada.
era um produtos para presente e a loja não tinha disponível remessa expres",Negativa,107.65083333333334
5,Tudo exatamente como eu esperava. Vou comprar mais já! ,Positiva,12.737222222222222
4,,Positiva,23.38861111111111
1,"Chegou aqui ao invés do reparador de pneus, um kit de para brisas, totalmente fora do contexto.
Sem controle de qualidade total.",Negativa,46.886944444444445
4,,Positiva,35.0525
5,,Positiva,40.87583333333333
1,,Negativa,3.1347222222222224
5,,Positiva,35.98888888888889
5,Chegou muito antes do prazo e tudo certinho.,Positiva,37.17
1,"Péssimo, estou tentando entrar em contato e não consigo falar com ninguém, vou no Procon.",Negativa,11.175833333333333
4,chegou direitinho.,Positiva,59.81388888888889
5,Recebi bem antes do prazo ..,Positiva,15.540277777777778
5,,Positiva,43.702222222222225
5,,Positiva,37.941944444444445
5,,Positiva,138.48777777777778
5,,Positiva,22.650555555555556
1,"Entrega do produto diferente do solicitado
Aguardo orientação para a troca",Negativa,72.16444444444444
5,,Positiva,72.345
5,,Positiva,87.74388888888889
4,,Positiva,24.384166666666665
4,,Positiva,59.793055555555554
5,,Positiva,70.4125
4,Sem problemas,Positiva,25.345833333333335
5,"Chegou antes da data, excelente produto ",Positiva,830.2394444444444
5,,Positiva,15.611666666666666
5,,Positiva,14.644722222222223
5,"Muito bom o produto, chegou dentro do prazo! Recomendo.",Positiva,26.52027777777778
4,,Positiva,42.43694444444444
5,"como sempre produtos suber bem embalados ,entrega ate antes do prazo tudo perfeito super recomendo o baratheon",Positiva,21.89638888888889
5,chegou antes do prazo ,Positiva,17.7675
1,,Negativa,10.904444444444444
5,,Positiva,71.895
5,,Positiva,68.52361111111111
5,"entregue, até antes da previsão de entrega informada. O que foi muito bom. Empresa bem organizada.",Positiva,35.98027777777778
4,,Positiva,109.83055555555555
4,,Positiva,38.87833333333333
5,,Positiva,23.156111111111112
5,,Positiva,82.60638888888889
5,O produto chegou rápido e de acordo com a descrição de venda. Nada a reclamar.,Positiva,34.96055555555556
5,,Positiva,34.21333333333333
1,"o produto foi entregue, porém um conjunto e foram comprado dois conjuntos. Gostaria de saber quando receberei o segundo conjunto. Já é o segundo problema consecutivo que tenho com vocês.",Negativa,19.815
5,,Positiva,74.5513888888889
1,"EFETUEI A COMPRA DE TRES UNIDADES E APENAS RECEBI UMA, COMO VAI FICAR OS OUTROS Q JA PAGUEI?",Negativa,26.1325
2,Os adesivos vieram cortados de forma errada.,Negativa,18.504166666666666
4,,Positiva,39.64861111111111
4,,Positiva,136.02083333333334
4,,Positiva,22.976944444444445
5,"Produto de Boa qualidade e bonito, entrega antes do prazo. Não tive problema nenhum... recomendo o produto",Positiva,37.02333333333333
1,"Até o presente momento não foi entregue o produto só chegou o livro anatomia do dente, agradeço novas providências.",Negativa,58.272777777777776
5,Muito bem ,Positiva,23.50111111111111
5,"Muito bom, recomendo.",Positiva,19.479166666666668
5,Produto ótimo e lindo??,Positiva,22.441111111111113
5,"Muito bom, comprei o produto , o prazo era extenso, porem , recebi muito antes do prazo final. ",Positiva,81.92194444444445
1,Faltou 1 unidade de luminária.,Negativa,36.48388888888889
5,,Positiva,11.619166666666667
5,,Positiva,85.03555555555556
5,,Positiva,153.71583333333334
5,Mesmo com a greve dos caminhoneiros entregaram dentro do prazo. Comprei no segundo dia de greve. ,Positiva,13.015555555555556
1,,Negativa,72.64527777777778
4,O produto chegou antes do prazo.,Positiva,17.371666666666666
5,,Positiva,42.93333333333333
4,Muito bom,Positiva,23.56888888888889
5,,Positiva,24.18777777777778
1,Estou com sério problema fiz uma super compra pra vim faltando o meu produto ... e além do mais pagar um frete absurdo para ser entregue pra vim ainda com constrangimento ... quero que resolva logo,Negativa,38.308055555555555
5,Produto chegou em perfeitas condições sem contar que chegou bem antes do prazo. Muito bom,Positiva,62.57055555555556
5,Bom produto.,Positiva,68.65444444444445
1,Só entregaram uma cortina na cor bege e não entregaram a azul veio marcando na nota o produto mas o produto não veio,Negativa,37.50611111111111
1,,Negativa,4.702222222222222
1,Comprei duas cortinas porém só veio uma cortina na nota consta duas gostaria de saber o que vai ser feito porque isso é falta de respeito com o consumidor que compra e quer recebe aguardo retorno,Negativa,21.06138888888889
5,,Positiva,18.475277777777777
5,ótimo atendimento.,Positiva,83.73694444444445
5,,Positiva,69.92361111111111
5,grata por tudo,Positiva,91.9025
4,,Positiva,34.879444444444445
4,,Positiva,58.57888888888889
4,Chegou antes do prazo produto boa qualidade,Positiva,89.18694444444445
4,,Positiva,62.22555555555556
5,,Positiva,80.91944444444445
5,,Positiva,88.12638888888888
1,"demora na emisão de nota fiscal, e demora na entrega, produto deveria chegar no maximo dia 19/02 , hoje 21/02 produto não chegou a unidade de Recife PE, imagina quando vai chegar em minha casa?
",Negativa,12.141666666666667
5,,Positiva,62.653055555555554
4,,Positiva,40.434444444444445
5,,Positiva,120.01194444444444
5,"Chegou antes do prazo, produto de boa qualidade e exatamente como descrito",Positiva,22.59611111111111
5,,Positiva,39.64861111111111
4,,Positiva,40.05388888888889
4,,Positiva,62.8775
4,10,Positiva,1961.3316666666667
1,A MALA VEIO RASPADA - VOU TENTAR DEVOLVER,Negativa,277.59194444444444
5,,Positiva,162.71166666666667
5,,Positiva,94.90277777777777
5,Tudo perfeito ,Positiva,73.9925
5,,Positiva,83.63888888888889
5,"Recebido minha compra exatamente como encomendado e, antes do tempo previsto para a entrega. Recomendo.

",Positiva,98.14222222222222
5,,Positiva,12.42388888888889
5,produto entregue antes do prazo,Positiva,215.28694444444446
5,Entregou no prazo previsto e bem condicionado.,Positiva,65.4811111111111
5,,Positiva,10.927777777777777
1,"Total descaso! Não respondeu nenhum de meus e-mails, não deu satisfação nenhuma a respeito! Péssimo vendedor! ",Negativa,10.133333333333333
2,,Negativa,324.45944444444444
1,"Quando fiz a compra, solicitei o cancelamento pq comprei o produto errado, mas mesmo assim foi entregue.
Resolvi então ficar com ele mesmo assim, MAS NÃO FUNCIONA",Negativa,168.84
5,,Positiva,48.7975
1,,Negativa,12.8375
5,,Positiva,72.37972222222223
2,Bom,Negativa,70.78138888888888
5,,Positiva,45.22888888888889
5,,Positiva,36.24138888888889
1,Como resolver???,Negativa,167.73083333333332
5,,Positiva,90.1975
5,"Entrega rápida, aconteceu em menos de 7 dias! Produto de ótima qualidade e preço impressionantes!! Comprei uma cadeira de escritório super confortável!",Positiva,37.05416666666667
4,,Positiva,24.48472222222222
4,,Positiva,85.89
4,,Positiva,84.98416666666667
5,"Muito Bom - o produto chegou antes do prazo
Recomendo",Positiva,113.30527777777777
5,,Positiva,22.44
5,,Positiva,22.03
4,"chegou em 6 dias depois da compra, produto vem bem embalado.",Positiva,19.763055555555557
5,,Positiva,19.8925
5,,Positiva,18.525
5,"

",Positiva,30.24222222222222
1,,Negativa,32.43944444444445
4,,Positiva,243.26444444444445
5,,Positiva,23.803055555555556
5,,Positiva,26.308333333333334
5,"receb o produto, anda nao apliquei",Positiva,206.78055555555557
5,,Positiva,36.257222222222225
5,,Positiva,22.79888888888889
4,,Positiva,26.258333333333333
5,"fonte bem pesada, e com cabos longos
aparentemente bem feita!",Positiva,64.74527777777777
5,,Positiva,37.83722222222222
5,Obrigada por dar tudo certo,Positiva,12.041944444444445
5,"chegou antes do prazo, produto muito bem embalado, perfeito! recomendo """,Positiva,26.285
4,,Positiva,82.26083333333334
1,Produto entregue não foi o mesmo do pedido.,Negativa,21.215555555555557
5,,Positiva,71.91083333333333
5,Não utilizei mais gostei do que recebi,Positiva,33.99861111111111
5,,Positiva,24.725277777777777
5,,Positiva,67.63861111111112
5,,Positiva,65.07388888888889
4,,Positiva,23.807222222222222
4,,Positiva,19.00888888888889
1,,Negativa,56.28111111111111
5,,Positiva,213.11916666666667
5,,Positiva,201.16472222222222
5,,Positiva,41.965833333333336
4,,Positiva,13.1425
5,,Positiva,23.144444444444446
5,"Gostei do produto que comprei veio bem embalado o prazo de entrega nem se fala sensacional chegou muito rapido, futuramente vou fazer mais compras recomendo essa loja pode comprar sem medo.",Positiva,20.860833333333332
4,"Estou usando o produto há uma semana e por hora estou gostando bastante. Veio antes do prazo, satisfez as necessidades do que precisava para o pet, um golden.",Positiva,61.78472222222222
5,,Positiva,89.025
5,,Positiva,60.41777777777778
1,O produto ainda não chegou e o que eu faço?,Negativa,41.78888888888889
1,"No site diz que foi entregue, mas não recebemos o produto!",Negativa,139.87222222222223
5,,Positiva,33.62555555555556
4,"Achei que o veda porta era de corino, como o outro que comprei, mas este é de tecido, não gostei",Positiva,88.14555555555556
5,,Positiva,70.41305555555556
1,"Depois de receber o produto avariado e solicitar a troca,começou a enrolação.Tamanha falta de comunicação entre a loja e o fornecedor do produto. Em NENHUM momento houve convergência de informações.",Negativa,62.06305555555556
5,Tudo ok,Positiva,22.07027777777778
5,,Positiva,20.48
5,,Positiva,16.639166666666668
4,Produto chegou antes do prazo final é a qualidade conforme esperada..,Positiva,38.80361111111111
5,Excelente produto. ,Positiva,23.060555555555556
5,Comprei e o prazo prometido era de 15 dias úteis.... chegou em 2 dias!! Muito satisfeita parabéns! ,Positiva,86.40083333333334
4,,Positiva,108.0575
5,,Positiva,39.62083333333333
1,"Estou muito insatisfeita pois solicitei o cancelamento no dia seguinte à compra e de acordo com a lannister, após 48h eu teria o retorno da solicitação. Até hoje nenhuma posição. ",Negativa,39.422222222222224
5,,Positiva,84.32027777777778
5,Tudo certo,Positiva,10.411666666666667
5,,Positiva,12.277222222222223
5,,Positiva,71.62388888888889
5,,Positiva,61.625
5,,Positiva,23.608333333333334
5,,Positiva,24.495555555555555
5,Gostei do produto...gostei do.prazo de entrega.muito bom.,Positiva,24.96638888888889
